 "personID" 	 "ageAtDeath" 	 "causeOfDeath" 	 "dateOfDeath" 	 "familyname" 	 "name" 	 "placeOfDeath" 	 "images" 
 "http://api.aucklandmuseum.com/id/person/C10966" 	 "44" 	 "Died of Disease" 	 "20 Dec 1917" 	 "Moore" 	 "William" 	 "[United Kingdom]" 	 "http://api.aucklandmuseum.com/id/person/C10966/media/1|http://api.aucklandmuseum.com/id/person/C10966/media/2|http://api.aucklandmuseum.com/id/person/C10966/media/3" 
 "http://api.aucklandmuseum.com/id/person/C17877" 	 "26" 	 "Died after Discharge from Wounds Inflicted or Disease Contracted while on Active Service" 	 "20 Nov 1918" 	 "Morrison" 	 "George William" 	 "New Zealand" 	 "http://api.aucklandmuseum.com/id/person/C17877/media/4|http://api.aucklandmuseum.com/id/person/C17877/media/2|http://api.aucklandmuseum.com/id/person/C17877/media/5|http://api.aucklandmuseum.com/id/person/C17877/media/8|http://api.aucklandmuseum.com/id/person/C17877/media/6|http://api.aucklandmuseum.com/id/person/C17877/media/9|http://api.aucklandmuseum.com/id/person/C17877/media/3|http://api.aucklandmuseum.com/id/person/C17877/media/1|http://api.aucklandmuseum.com/id/person/C17877/media/7" 
 "http://api.aucklandmuseum.com/id/person/C27769" 	 "75" 	 "Died of Disease" 	 "12 Jan 1967" 	 "Sullivan" 	 "John Valentine" 	 "Auckland" 	 "http://api.aucklandmuseum.com/id/person/C27769/media/1|http://api.aucklandmuseum.com/id/person/C27769/media/2" 
 "http://api.aucklandmuseum.com/id/person/C5327" 	 "21" 	 "Died of wounds" 	 "24 Dec 1916" 	 "Garland" 	 "Edward" 	 "Egypt" 	 "http://api.aucklandmuseum.com/id/person/C5327/media/1|http://api.aucklandmuseum.com/id/person/C5327/media/2" 
 "http://api.aucklandmuseum.com/id/person/C966" 	 "24" 	 "Died of Disease" 	 "10 May 1917" 	 "Beechey" 	 "Lionel Frederick" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C966/media/1|http://api.aucklandmuseum.com/id/person/C966/media/2|http://api.aucklandmuseum.com/id/person/C966/media/3" 
 "http://api.aucklandmuseum.com/id/person/C180" 	 "21" 	 "Killed in Action" 	 "25 Apr 1915" 	 "Allen" 	 "Harold Gordon" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C180/media/4|http://api.aucklandmuseum.com/id/person/C180/media/1|http://api.aucklandmuseum.com/id/person/C180/media/5|http://api.aucklandmuseum.com/id/person/C180/media/6|http://api.aucklandmuseum.com/id/person/C180/media/3|http://api.aucklandmuseum.com/id/person/C180/media/2" 
 "http://api.aucklandmuseum.com/id/person/C3565" 	 "20" 	 "Killed in Action" 	 "13 Sep 1916" 	 "Curran" 	 "Clifford Harold" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C3565/media/1" 
 "http://api.aucklandmuseum.com/id/person/C5376" 	 "34" 	 "Killed in Action" 	 "26 Sep 1917" 	 "Gear" 	 "David" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C5376/media/1" 
 "http://api.aucklandmuseum.com/id/person/C6951" 	 "43" 	 "Killed in Action" 	 "07 Jun 1917" 	 "Hill" 	 "William" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C6951/media/1|http://api.aucklandmuseum.com/id/person/C6951/media/2" 
 "http://api.aucklandmuseum.com/id/person/C112" 	 "36" 	 "Died of wounds" 	 "02 Oct 1916" 	 "Albertson" 	 "Charles" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C112/media/1" 
 "http://api.aucklandmuseum.com/id/person/C3784" 	 "22" 	 "Killed in Action" 	 "16 Sep 1916" 	 "Dawe" 	 "Leslie Gordon" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C3784/media/6|http://api.aucklandmuseum.com/id/person/C3784/media/1|http://api.aucklandmuseum.com/id/person/C3784/media/4|http://api.aucklandmuseum.com/id/person/C3784/media/2|http://api.aucklandmuseum.com/id/person/C3784/media/5|http://api.aucklandmuseum.com/id/person/C3784/media/3" 
 "http://api.aucklandmuseum.com/id/person/C2054" 	 "24" 	 "Killed in Action" 	 "18 Jul 1918" 	 "Butler" 	 "Francis Joseph" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C2054/media/1|http://api.aucklandmuseum.com/id/person/C2054/media/2" 
 "http://api.aucklandmuseum.com/id/person/C12113" 	 "21" 	 "Killed in Action" 	 "08 May 1915" 	 "Payne" 	 "George" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C12113/media/1" 
 "http://api.aucklandmuseum.com/id/person/C5262" 	 "35" 	 "Killed in Action" 	 "07 Jun 1917" 	 "Galbally" 	 "James Oliver" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C5262/media/1|http://api.aucklandmuseum.com/id/person/C5262/media/2" 
 "http://api.aucklandmuseum.com/id/person/C11425" 	 "25" 	 "Killed in Action" 	 "11 May 1918" 	 "Newman" 	 "Reginald Charles" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C11425/media/16|http://api.aucklandmuseum.com/id/person/C11425/media/3|http://api.aucklandmuseum.com/id/person/C11425/media/8|http://api.aucklandmuseum.com/id/person/C11425/media/7|http://api.aucklandmuseum.com/id/person/C11425/media/11|http://api.aucklandmuseum.com/id/person/C11425/media/1|http://api.aucklandmuseum.com/id/person/C11425/media/10|http://api.aucklandmuseum.com/id/person/C11425/media/13|http://api.aucklandmuseum.com/id/person/C11425/media/12|http://api.aucklandmuseum.com/id/person/C11425/media/6|http://api.aucklandmuseum.com/id/person/C11425/media/4|http://api.aucklandmuseum.com/id/person/C11425/media/2|http://api.aucklandmuseum.com/id/person/C11425/media/14|http://api.aucklandmuseum.com/id/person/C11425/media/5|http://api.aucklandmuseum.com/id/person/C11425/media/15|http://api.aucklandmuseum.com/id/person/C11425/media/9|http://api.aucklandmuseum.com/id/person/C11425/media/17" 
 "http://api.aucklandmuseum.com/id/person/C3112" 	 "25" 	 "Died of Disease" 	 "28 Feb 1918" 	 "Cooper" 	 "Alexander" 	 "[United Kingdom]" 	 "http://api.aucklandmuseum.com/id/person/C3112/media/1|http://api.aucklandmuseum.com/id/person/C3112/media/2|http://api.aucklandmuseum.com/id/person/C3112/media/3|http://api.aucklandmuseum.com/id/person/C3112/media/4" 
 "http://api.aucklandmuseum.com/id/person/C3115" 	 "28" 	 "Died of wounds" 	 "27 Mar 1918" 	 "Cooper" 	 "Arthur" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C3115/media/1|http://api.aucklandmuseum.com/id/person/C3115/media/2" 
 "http://api.aucklandmuseum.com/id/person/C8778" 	 "37" 	 "Died of Disease" 	 "15 Nov 1917" 	 "Lilley" 	 "David" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C8778/media/1" 
 "http://api.aucklandmuseum.com/id/person/C9920" 	 "20" 	 "Killed in Action" 	 "07 Jun 1917" 	 "McLean" 	 "Douglas" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C9920/media/1|http://api.aucklandmuseum.com/id/person/C9920/media/2" 
 "http://api.aucklandmuseum.com/id/person/C2671" 	 "23" 	 "Killed in Action" 	 "19 Jan 1918" 	 "Clark" 	 "Robert" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C2671/media/1|http://api.aucklandmuseum.com/id/person/C2671/media/2|http://api.aucklandmuseum.com/id/person/C2671/media/3" 
 "http://api.aucklandmuseum.com/id/person/C12925" 	 "23" 	 "Killed in Action" 	 "28 Mar 1918" 	 "Renall" 	 "Richard Percy" 	 "Palestine" 	 "http://api.aucklandmuseum.com/id/person/C12925/media/1|http://api.aucklandmuseum.com/id/person/C12925/media/4|http://api.aucklandmuseum.com/id/person/C12925/media/2|http://api.aucklandmuseum.com/id/person/C12925/media/3|http://api.aucklandmuseum.com/id/person/C12925/media/5|http://api.aucklandmuseum.com/id/person/C12925/media/6" 
 "http://api.aucklandmuseum.com/id/person/C9428" 	 "23" 	 "Killed in Action" 	 "20 Sep 1916" 	 "McGimpsey" 	 "Robert" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C9428/media/1|http://api.aucklandmuseum.com/id/person/C9428/media/2" 
 "http://api.aucklandmuseum.com/id/person/C12424" 	 "35" 	 "Killed in Action" 	 "09 Oct 1915" 	 "Plimmer" 	 "Isaac Harold" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C12424/media/1|http://api.aucklandmuseum.com/id/person/C12424/media/2" 
 "http://api.aucklandmuseum.com/id/person/C10288" 	 "19" 	 "Killed in Action" 	 "27 Nov 1917" 	 "Mann" 	 "Charles Eldrich" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C10288/media/18|http://api.aucklandmuseum.com/id/person/C10288/media/22|http://api.aucklandmuseum.com/id/person/C10288/media/2|http://api.aucklandmuseum.com/id/person/C10288/media/17|http://api.aucklandmuseum.com/id/person/C10288/media/10|http://api.aucklandmuseum.com/id/person/C10288/media/14|http://api.aucklandmuseum.com/id/person/C10288/media/19|http://api.aucklandmuseum.com/id/person/C10288/media/8|http://api.aucklandmuseum.com/id/person/C10288/media/6|http://api.aucklandmuseum.com/id/person/C10288/media/11|http://api.aucklandmuseum.com/id/person/C10288/media/23|http://api.aucklandmuseum.com/id/person/C10288/media/1|http://api.aucklandmuseum.com/id/person/C10288/media/21|http://api.aucklandmuseum.com/id/person/C10288/media/15|http://api.aucklandmuseum.com/id/person/C10288/media/4|http://api.aucklandmuseum.com/id/person/C10288/media/20|http://api.aucklandmuseum.com/id/person/C10288/media/7|http://api.aucklandmuseum.com/id/person/C10288/media/12|http://api.aucklandmuseum.com/id/person/C10288/media/9|http://api.aucklandmuseum.com/id/person/C10288/media/13|http://api.aucklandmuseum.com/id/person/C10288/media/16|http://api.aucklandmuseum.com/id/person/C10288/media/5|http://api.aucklandmuseum.com/id/person/C10288/media/3|http://api.aucklandmuseum.com/id/person/C10288/media/24" 
 "http://api.aucklandmuseum.com/id/person/C2489" 	 "42" 	 "Killed in Action" 	 "07 Jan 1917" 	 "Chandler" 	 "Frederick James" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C2489/media/1|http://api.aucklandmuseum.com/id/person/C2489/media/2|http://api.aucklandmuseum.com/id/person/C2489/media/3|http://api.aucklandmuseum.com/id/person/C2489/media/4" 
 "http://api.aucklandmuseum.com/id/person/C8554" 	 "22" 	 "Killed in Action" 	 "21 Sep 1916" 	 "Larsen" 	 "Alexander" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C8554/media/1" 
 "http://api.aucklandmuseum.com/id/person/C14718" 	 "22" 	 "Died of wounds" 	 "18 Apr 1918" 	 "Smith" 	 "Walter" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C14718/media/1|http://api.aucklandmuseum.com/id/person/C14718/media/2|http://api.aucklandmuseum.com/id/person/C14718/media/3" 
 "http://api.aucklandmuseum.com/id/person/C4724" 	 "27" 	 "Died of wounds" 	 "07 Jun 1915" 	 "Faulknor" 	 "Joseph George" 	 "Egypt" 	 "http://api.aucklandmuseum.com/id/person/C4724/media/1|http://api.aucklandmuseum.com/id/person/C4724/media/2" 
 "http://api.aucklandmuseum.com/id/person/C13235" 	 "27" 	 "Killed in Action" 	 "08 Aug 1915" 	 "Rodgers" 	 "Daniel" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C13235/media/1|http://api.aucklandmuseum.com/id/person/C13235/media/2" 
 "http://api.aucklandmuseum.com/id/person/C6789" 	 "23" 	 "Died of Disease" 	 "16 Feb 1919" 	 "Hendry" 	 "Colin Grant" 	 "Great Britain" 	 "http://api.aucklandmuseum.com/id/person/C6789/media/1" 
 "http://api.aucklandmuseum.com/id/person/C32352" 	 "28" 	 "Died of Sickness" 	 "15 Nov 1918" 	 "Jack" 	 "Alexander Douglas" 	 "Wellington" 	 "http://api.aucklandmuseum.com/id/person/C32352/media/1|http://api.aucklandmuseum.com/id/person/C32352/media/2" 
 "http://api.aucklandmuseum.com/id/person/C9397" 	 "27" 	 "Died of wounds" 	 "22 Oct 1918" 	 "Macfarlane" 	 "James Cameron" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C9397/media/1|http://api.aucklandmuseum.com/id/person/C9397/media/2" 
 "http://api.aucklandmuseum.com/id/person/C16039" 	 "23" 	 "Died of wounds" 	 "06 Jun 1917" 	 "Turnwald" 	 "John Francis" 	 "Palestine" 	 "http://api.aucklandmuseum.com/id/person/C16039/media/10|http://api.aucklandmuseum.com/id/person/C16039/media/6|http://api.aucklandmuseum.com/id/person/C16039/media/12|http://api.aucklandmuseum.com/id/person/C16039/media/13|http://api.aucklandmuseum.com/id/person/C16039/media/11|http://api.aucklandmuseum.com/id/person/C16039/media/15|http://api.aucklandmuseum.com/id/person/C16039/media/3|http://api.aucklandmuseum.com/id/person/C16039/media/1|http://api.aucklandmuseum.com/id/person/C16039/media/2|http://api.aucklandmuseum.com/id/person/C16039/media/7|http://api.aucklandmuseum.com/id/person/C16039/media/4|http://api.aucklandmuseum.com/id/person/C16039/media/9|http://api.aucklandmuseum.com/id/person/C16039/media/14|http://api.aucklandmuseum.com/id/person/C16039/media/8|http://api.aucklandmuseum.com/id/person/C16039/media/5" 
 "http://api.aucklandmuseum.com/id/person/C14187" 	 "19" 	 "Killed in Action" 	 "08 May 1915" 	 "Semple" 	 "William" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C14187/media/1|http://api.aucklandmuseum.com/id/person/C14187/media/2" 
 "http://api.aucklandmuseum.com/id/person/C6744" 	 "28" 	 "Died of wounds" 	 "16 Nov 1916" 	 "Helm" 	 "George Marshall" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C6744/media/1|http://api.aucklandmuseum.com/id/person/C6744/media/2" 
 "http://api.aucklandmuseum.com/id/person/C9994" 	 "31" 	 "Killed in Action" 	 "12 Oct 1917" 	 "McLeod" 	 "John Willis" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C9994/media/1" 
 "http://api.aucklandmuseum.com/id/person/C59777" 	 "21" 	 "Died of wounds" 	 "21 Feb 1917" 	 "Gallaugher" 	 "Hugh" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C59777/media/4|http://api.aucklandmuseum.com/id/person/C59777/media/6|http://api.aucklandmuseum.com/id/person/C59777/media/3|http://api.aucklandmuseum.com/id/person/C59777/media/5|http://api.aucklandmuseum.com/id/person/C59777/media/2|http://api.aucklandmuseum.com/id/person/C59777/media/1" 
 "http://api.aucklandmuseum.com/id/person/C7670" 	 "32" 	 "Killed in Action" 	 "12 Oct 1917" 	 "Jay" 	 "John Edward" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C7670/media/1|http://api.aucklandmuseum.com/id/person/C7670/media/2" 
 "http://api.aucklandmuseum.com/id/person/C10264" 	 "26" 	 "Killed in Action" 	 "10 Oct 1916" 	 "Mallett" 	 "Joshua George Reuben" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C10264/media/3|http://api.aucklandmuseum.com/id/person/C10264/media/5|http://api.aucklandmuseum.com/id/person/C10264/media/2|http://api.aucklandmuseum.com/id/person/C10264/media/8|http://api.aucklandmuseum.com/id/person/C10264/media/7|http://api.aucklandmuseum.com/id/person/C10264/media/1|http://api.aucklandmuseum.com/id/person/C10264/media/4|http://api.aucklandmuseum.com/id/person/C10264/media/6" 
 "http://api.aucklandmuseum.com/id/person/C12400" 	 "38" 	 "Killed in Action" 	 "27 Mar 1918" 	 "Pinkerton" 	 "Robert" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C12400/media/1|http://api.aucklandmuseum.com/id/person/C12400/media/2|http://api.aucklandmuseum.com/id/person/C12400/media/3" 
 "http://api.aucklandmuseum.com/id/person/C41635" 	 "91" 	 "Died of Disease" 	 "21 Jun 1980" 	 "Main" 	 "Len" 	 "Hastings" 	 "http://api.aucklandmuseum.com/id/person/C41635/media/1|http://api.aucklandmuseum.com/id/person/C41635/media/6|http://api.aucklandmuseum.com/id/person/C41635/media/2|http://api.aucklandmuseum.com/id/person/C41635/media/4|http://api.aucklandmuseum.com/id/person/C41635/media/3|http://api.aucklandmuseum.com/id/person/C41635/media/5" 
 "http://api.aucklandmuseum.com/id/person/C6447" 	 "25" 	 "Killed in Action" 	 "08 Aug 1915" 	 "Harris" 	 "Stephen Arthur" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C6447/media/1|http://api.aucklandmuseum.com/id/person/C6447/media/2" 
 "http://api.aucklandmuseum.com/id/person/C10518" 	 "26" 	 "Died of wounds" 	 "29 Dec 1917" 	 "Matheson" 	 "Neil McLeod" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C10518/media/3|http://api.aucklandmuseum.com/id/person/C10518/media/2|http://api.aucklandmuseum.com/id/person/C10518/media/4|http://api.aucklandmuseum.com/id/person/C10518/media/5|http://api.aucklandmuseum.com/id/person/C10518/media/1" 
 "http://api.aucklandmuseum.com/id/person/C33082" 	 "24" 	 "Accidental Death" 	 "12 Nov 1918" 	 "Gracey" 	 "William John Taylor" 	 "Featherston" 	 "http://api.aucklandmuseum.com/id/person/C33082/media/1|http://api.aucklandmuseum.com/id/person/C33082/media/2|http://api.aucklandmuseum.com/id/person/C33082/media/3" 
 "http://api.aucklandmuseum.com/id/person/C3943" 	 "23" 	 "Died of Sickness" 	 "13 Feb 1918" 	 "Dickens" 	 "Harry Burton" 	 "England" 	 "http://api.aucklandmuseum.com/id/person/C3943/media/1|http://api.aucklandmuseum.com/id/person/C3943/media/2" 
 "http://api.aucklandmuseum.com/id/person/C10163" 	 "38" 	 "Died of wounds" 	 "04 Apr 1918" 	 "MacShane" 	 "Charles Eugene" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C10163/media/1|http://api.aucklandmuseum.com/id/person/C10163/media/2|http://api.aucklandmuseum.com/id/person/C10163/media/3" 
 "http://api.aucklandmuseum.com/id/person/C12520" 	 "24" 	 "Died of Disease" 	 "30 May 1918" 	 "Potts" 	 "William Robert" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C12520/media/1|http://api.aucklandmuseum.com/id/person/C12520/media/2" 
 "http://api.aucklandmuseum.com/id/person/C12459" 	 "23" 	 "Killed in Action" 	 "04 Oct 1917" 	 "Poole" 	 "Albert William Gresham" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C12459/media/4|http://api.aucklandmuseum.com/id/person/C12459/media/1|http://api.aucklandmuseum.com/id/person/C12459/media/5|http://api.aucklandmuseum.com/id/person/C12459/media/3|http://api.aucklandmuseum.com/id/person/C12459/media/2" 
 "http://api.aucklandmuseum.com/id/person/C1271" 	 "29" 	 "Killed in Action" 	 "08 Aug 1915" 	 "Blake" 	 "Thomas Middleton" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C1271/media/1|http://api.aucklandmuseum.com/id/person/C1271/media/2" 
 "http://api.aucklandmuseum.com/id/person/C33396" 	 "20" 	 "Accidental Death" 	 "18 Dec 1916" 	 "Watson" 	 "John Edmond" 	 "New Zealand" 	 "http://api.aucklandmuseum.com/id/person/C33396/media/1|http://api.aucklandmuseum.com/id/person/C33396/media/2|http://api.aucklandmuseum.com/id/person/C33396/media/3" 
 "http://api.aucklandmuseum.com/id/person/C27656" 	 "23" 	 "Died after Discharge from Wounds Inflicted or Disease Contracted while on Active Service" 	 "26 Mar 1922" 	 "Bainbridge" 	 "William Stanley" 	 "Hawke's Bay" 	 "http://api.aucklandmuseum.com/id/person/C27656/media/7|http://api.aucklandmuseum.com/id/person/C27656/media/6|http://api.aucklandmuseum.com/id/person/C27656/media/2|http://api.aucklandmuseum.com/id/person/C27656/media/4|http://api.aucklandmuseum.com/id/person/C27656/media/1|http://api.aucklandmuseum.com/id/person/C27656/media/3|http://api.aucklandmuseum.com/id/person/C27656/media/5" 
 "http://api.aucklandmuseum.com/id/person/C6435" 	 "30" 	 "Died of wounds" 	 "03 Dec 1917" 	 "Harris" 	 "John" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C6435/media/1|http://api.aucklandmuseum.com/id/person/C6435/media/2" 
 "http://api.aucklandmuseum.com/id/person/C9755" 	 "27" 	 "Killed in Action" 	 "27 Sep 1916" 	 "McKenzie" 	 "Donald" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C9755/media/1" 
 "http://api.aucklandmuseum.com/id/person/C11472" 	 "22" 	 "Died of wounds" 	 "04 Oct 1916" 	 "Nichols" 	 "Joseph Cowie" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C11472/media/1" 
 "http://api.aucklandmuseum.com/id/person/C14432" 	 "28" 	 "Killed in Action" 	 "08 Aug 1915" 	 "Simpson" 	 "Claude Elliott" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C14432/media/1" 
 "http://api.aucklandmuseum.com/id/person/C9216" 	 "28" 	 "Killed in Action" 	 "30 Mar 1918" 	 "McConachie" 	 "Charles Gibson" 	 "Palestine" 	 "http://api.aucklandmuseum.com/id/person/C9216/media/3|http://api.aucklandmuseum.com/id/person/C9216/media/4|http://api.aucklandmuseum.com/id/person/C9216/media/1|http://api.aucklandmuseum.com/id/person/C9216/media/5|http://api.aucklandmuseum.com/id/person/C9216/media/2" 
 "http://api.aucklandmuseum.com/id/person/C13737" 	 "25" 	 "Died of wounds" 	 "09 Dec 1917" 	 "Woodhead" 	 "George" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C13737/media/1" 
 "http://api.aucklandmuseum.com/id/person/C52" 	 "30" 	 "Killed in Action" 	 "04 Oct 1917" 	 "Adamson" 	 "Alexander James" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C52/media/1|http://api.aucklandmuseum.com/id/person/C52/media/2|http://api.aucklandmuseum.com/id/person/C52/media/3" 
 "http://api.aucklandmuseum.com/id/person/C6762" 	 "27" 	 "Died of wounds" 	 "08 Oct 1917" 	 "Henderson" 	 "George Thomas Adams" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C6762/media/1|http://api.aucklandmuseum.com/id/person/C6762/media/2" 
 "http://api.aucklandmuseum.com/id/person/C324" 	 "26" 	 "Died of wounds" 	 "21 Sep 1916" 	 "Andrews" 	 "Albert Harold" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C324/media/1|http://api.aucklandmuseum.com/id/person/C324/media/2|http://api.aucklandmuseum.com/id/person/C324/media/3" 
 "http://api.aucklandmuseum.com/id/person/C7794" 	 "36" 	 "Died of wounds" 	 "08 Oct 1918" 	 "Johnson" 	 "William George" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C7794/media/1" 
 "http://api.aucklandmuseum.com/id/person/C80256" 	 "20" 	 "Killed in Action" 	 "12 Oct 1917" 	 "Evenden" 	 "William Sandford" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C80256/media/1|http://api.aucklandmuseum.com/id/person/C80256/media/2|http://api.aucklandmuseum.com/id/person/C80256/media/3|http://api.aucklandmuseum.com/id/person/C80256/media/4" 
 "http://api.aucklandmuseum.com/id/person/C15698" 	 "22" 	 "Died of wounds" 	 "07 Jun 1917" 	 "Thompson" 	 "Geary Gibson" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C15698/media/1" 
 "http://api.aucklandmuseum.com/id/person/C50551" 	 "33" 	 "Died of wounds" 	 "10 Aug 1915" 	 "Maxwell" 	 "John Wishart" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C50551/media/1|http://api.aucklandmuseum.com/id/person/C50551/media/2" 
 "http://api.aucklandmuseum.com/id/person/C1323" 	 "36" 	 "Accidental Death" 	 "27 Feb 1920" 	 "Boggs" 	 "Joseph William" 	 "Auckland" 	 "http://api.aucklandmuseum.com/id/person/C1323/media/1|http://api.aucklandmuseum.com/id/person/C1323/media/2|http://api.aucklandmuseum.com/id/person/C1323/media/3" 
 "http://api.aucklandmuseum.com/id/person/C12099" 	 "24" 	 "Killed in Action" 	 "12 Oct 1917" 	 "Paulson" 	 "Bertie" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C12099/media/1|http://api.aucklandmuseum.com/id/person/C12099/media/2" 
 "http://api.aucklandmuseum.com/id/person/C8531" 	 "24" 	 "Died of Disease" 	 "19 Oct 1917" 	 "Langley" 	 "David" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C8531/media/1|http://api.aucklandmuseum.com/id/person/C8531/media/2|http://api.aucklandmuseum.com/id/person/C8531/media/3|http://api.aucklandmuseum.com/id/person/C8531/media/4" 
 "http://api.aucklandmuseum.com/id/person/C15238" 	 "21" 	 "Killed in Action" 	 "16 Nov 1916" 	 "Sutherland" 	 "Charles Edward" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C15238/media/1|http://api.aucklandmuseum.com/id/person/C15238/media/2" 
 "http://api.aucklandmuseum.com/id/person/C5892" 	 "22" 	 "Died of wounds" 	 "16 Aug 1918" 	 "Greene" 	 "Jack Godfrey" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C5892/media/4|http://api.aucklandmuseum.com/id/person/C5892/media/1|http://api.aucklandmuseum.com/id/person/C5892/media/6|http://api.aucklandmuseum.com/id/person/C5892/media/2|http://api.aucklandmuseum.com/id/person/C5892/media/5|http://api.aucklandmuseum.com/id/person/C5892/media/3" 
 "http://api.aucklandmuseum.com/id/person/C12996" 	 "27" 	 "Killed in Action" 	 "01 Oct 1916" 	 "Richards" 	 "Robert" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C12996/media/1" 
 "http://api.aucklandmuseum.com/id/person/C4093" 	 "23" 	 "Killed in Action" 	 "18 Dec 1915" 	 "Dorman" 	 "Charles Percy" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C4093/media/1|http://api.aucklandmuseum.com/id/person/C4093/media/2|http://api.aucklandmuseum.com/id/person/C4093/media/3" 
 "http://api.aucklandmuseum.com/id/person/C13198" 	 "28" 	 "Died of wounds" 	 "10 Jun 1916" 	 "Robinson" 	 "Joseph Thomas" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C13198/media/1|http://api.aucklandmuseum.com/id/person/C13198/media/2" 
 "http://api.aucklandmuseum.com/id/person/C14258" 	 "25" 	 "Killed in Action" 	 "30 Mar 1918" 	 "Shaw" 	 "David John" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C14258/media/1" 
 "http://api.aucklandmuseum.com/id/person/C4589" 	 "21" 	 "Died of wounds" 	 "25 Feb 1917" 	 "Evans" 	 "Arthur James" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C4589/media/1|http://api.aucklandmuseum.com/id/person/C4589/media/2|http://api.aucklandmuseum.com/id/person/C4589/media/3" 
 "http://api.aucklandmuseum.com/id/person/C9935" 	 "29" 	 "Died of Disease" 	 "01 May 1917" 	 "McLean" 	 "John" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C9935/media/1|http://api.aucklandmuseum.com/id/person/C9935/media/2|http://api.aucklandmuseum.com/id/person/C9935/media/3" 
 "http://api.aucklandmuseum.com/id/person/C10937" 	 "29" 	 "Killed in Action" 	 "29 Mar 1918" 	 "Moore" 	 "Alfred Kettley" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C10937/media/1|http://api.aucklandmuseum.com/id/person/C10937/media/2|http://api.aucklandmuseum.com/id/person/C10937/media/3" 
